   1   150000.0  1000.0    35.0    21.0
   2   250000.0  1000.0    35.0    21.0
   3   251000.0  1000.0    35.0    21.0
   4   252000.0  1000.0    35.0    21.0
   5   100000.0  1000.0    35.0    21.0
   6     1000.0  1000.0    35.0    21.0
   7     1000.0  1000.0    35.0    21.0
   8     1000.0  1000.0    35.0    21.0
