
01-01-1996 00:00:00  22.9    7.9      2.6   743.4   307.5 / t_air, t_dew, wind_speed, baro_press, net_solar
01-02-1996 23:30:00  22.9    7.9      2.6   743.4   307.5 /
12-31-1997 23:30:00  22.9    7.9      2.6   743.4   307.5 /
12-31-1997 23:30:01  22.9    7.9      2.6   743.4   307.5 /
