 Chief Joseph FOREBAY ELEVATIONS 98--e (ft msl) /
01-01-1996 23:30:00   970 /
06-10-1997 00:30:00   970 /
07-07-1997 00:30:00   953.800      /
01-01-1998 00:30:00   953.800      /

