 McNary Forebay ELEVATIONS 98--e (ft msl) /
01-01-1996 23:30:00   490.0      /
06-10-1997 00:30:00   490.0      /
08-05-1997 00:30:00   338.400 	/
08-05-1999 00:30:00   338.400 	/

