# Average temperature by month in the $name tributary
07-15-1963 00:00:00  19.0
08-15-1963 00:00:00  21.8
09-15-1963 00:00:00  20.0
10-15-1963 00:00:00  16.1
11-15-1963 00:00:00  10.6
12-15-1963 00:00:00   5.8
01-15-1964 00:00:00   3.3
02-15-1964 00:00:00   3.0
03-15-1964 00:00:00   5.5
04-15-1964 00:00:00   9.1
05-15-1964 00:00:00  12.4
06-15-1964 00:00:00  14.5
07-15-1964 00:00:00  19.0
08-15-1964 00:00:00  21.8
09-15-1964 00:00:00  20.0
10-15-1964 00:00:00  16.1
11-15-1964 00:00:00  10.6
12-15-1964 00:00:00   5.8
01-15-1965 00:00:00   3.3
02-15-1965 00:00:00   3.0
03-15-1965 00:00:00   5.5
04-15-1965 00:00:00   9.1
05-15-1965 00:00:00  12.4
06-15-1965 00:00:00  14.5
07-15-1965 00:00:00  19.0
08-15-1965 00:00:00  21.8
09-15-1965 00:00:00  20.0
10-15-1965 00:00:00  16.1
11-15-1965 00:00:00  10.6
12-15-1965 00:00:00   5.8
01-15-1966 00:00:00   3.3
02-15-1966 00:00:00   3.0
03-15-1966 00:00:00   5.5
04-15-1966 00:00:00   9.1
05-15-1966 00:00:00  12.4
06-15-1966 00:00:00  14.5
07-15-1966 00:00:00  19.0
08-15-1966 00:00:00  21.8
09-15-1966 00:00:00  20.0
10-15-1966 00:00:00  16.1
11-15-1966 00:00:00  10.6
12-15-1966 00:00:00   5.8
01-15-1967 00:00:00   3.3
02-15-1967 00:00:00   3.0
03-15-1967 00:00:00   5.5
04-15-1967 00:00:00   9.1
05-15-1967 00:00:00  12.4
06-15-1967 00:00:00  14.5
07-15-1967 00:00:00  19.0
08-15-1967 00:00:00  21.8
09-15-1967 00:00:00  20.0
10-15-1967 00:00:00  16.1
11-15-1967 00:00:00  10.6
12-15-1967 00:00:00   5.8
01-15-1968 00:00:00   3.3
02-15-1968 00:00:00   3.0
03-15-1968 00:00:00   5.5
04-15-1968 00:00:00   9.1
05-15-1968 00:00:00  12.4
06-15-1968 00:00:00  14.5
07-15-1968 00:00:00  19.0
08-15-1968 00:00:00  21.8
09-15-1968 00:00:00  20.0
10-15-1968 00:00:00  16.1
11-15-1968 00:00:00  10.6
12-15-1968 00:00:00   5.8
01-15-1969 00:00:00   3.3
02-15-1969 00:00:00   3.0
03-15-1969 00:00:00   5.5
04-15-1969 00:00:00   9.1
05-15-1969 00:00:00  12.4
06-15-1969 00:00:00  14.5
07-15-1969 00:00:00  19.0
08-15-1969 00:00:00  21.8
