# Columbia River, Grand Coulee Dam: Forebay Elevation (ft)
01-04-2017 14:00:00 1284.202 / 1281.700
01-04-2017 15:00:00 1284.302 / 1281.800
01-04-2017 16:00:00 1284.202 / 1281.700
01-04-2017 17:00:00 1284.102 / 1281.600
01-04-2017 18:00:00 1284.202 / 1281.700
01-04-2017 19:00:00 1284.202 / 1281.700
01-04-2017 20:00:00 1284.102 / 1281.600
01-04-2017 21:00:00 1284.102 / 1281.600
01-04-2017 22:00:00 1284.202 / 1281.700
01-04-2017 23:00:00 1284.102 / 1281.600
01-05-2017 00:00:00 1284.202 / 1281.700
01-05-2017 01:00:00 1284.202 / 1281.700
01-05-2017 02:00:00 1284.202 / 1281.700
01-05-2017 03:00:00 1284.202 / 1281.700
01-05-2017 04:00:00 1284.202 / 1281.700
01-05-2017 05:00:00 1284.102 / 1281.600
01-05-2017 06:00:00 1284.102 / 1281.600
01-05-2017 07:00:00 1284.102 / 1281.600
01-05-2017 08:00:00 1284.102 / 1281.600
01-05-2017 09:00:00 1284.102 / 1281.600
01-05-2017 10:00:00 1284.102 / 1281.600
01-05-2017 11:00:00 1284.002 / 1281.500
01-05-2017 12:00:00 1284.002 / 1281.500
01-05-2017 13:00:00 1284.102 / 1281.600
01-05-2017 14:00:00 1284.102 / 1281.600
01-05-2017 15:00:00 1284.102 / 1281.600
01-05-2017 16:00:00 1284.102 / 1281.600
01-05-2017 17:00:00 1284.102 / 1281.600
01-05-2017 18:00:00 1284.102 / 1281.600
01-05-2017 19:00:00 1284.102 / 1281.600
01-05-2017 20:00:00 1284.102 / 1281.600
01-05-2017 21:00:00 1284.202 / 1281.700
01-05-2017 22:00:00 1284.202 / 1281.700
01-05-2017 23:00:00 1284.202 / 1281.700
01-06-2017 00:00:00 1284.202 / 1281.700
01-06-2017 01:00:00 1284.202 / 1281.700
01-06-2017 02:00:00 1284.202 / 1281.700
01-06-2017 03:00:00 1284.202 / 1281.700
01-06-2017 04:00:00 1284.102 / 1281.600
01-06-2017 05:00:00 1284.102 / 1281.600
01-06-2017 06:00:00 1284.102 / 1281.600
01-06-2017 07:00:00 1284.102 / 1281.600
01-06-2017 08:00:00 1284.102 / 1281.600
01-06-2017 09:00:00 1284.102 / 1281.600
01-06-2017 10:00:00 1284.002 / 1281.500
01-06-2017 11:00:00 1284.002 / 1281.500
01-06-2017 12:00:00 1284.002 / 1281.500
01-06-2017 13:00:00 1284.102 / 1281.600
01-06-2017 14:00:00 1284.102 / 1281.600
01-06-2017 15:00:00 1284.202 / 1281.700
01-06-2017 16:00:00 1284.102 / 1281.600
01-06-2017 17:00:00 1284.002 / 1281.500
01-06-2017 18:00:00 1283.902 / 1281.400
01-06-2017 19:00:00 1283.902 / 1281.400
01-06-2017 20:00:00 1284.002 / 1281.500
01-06-2017 21:00:00 1284.002 / 1281.500
01-06-2017 22:00:00 1284.102 / 1281.600
01-06-2017 23:00:00 1284.202 / 1281.700
01-07-2017 00:00:00 1284.102 / 1281.600
01-07-2017 01:00:00 1284.102 / 1281.600
01-07-2017 02:00:00 1284.102 / 1281.600
01-07-2017 03:00:00 1284.102 / 1281.600
01-07-2017 04:00:00 1284.102 / 1281.600
01-07-2017 05:00:00 1284.102 / 1281.600
01-07-2017 06:00:00 1284.102 / 1281.600
01-07-2017 07:00:00 1284.002 / 1281.500
01-07-2017 08:00:00 1284.002 / 1281.500
01-07-2017 09:00:00 1284.002 / 1281.500
01-07-2017 10:00:00 1283.902 / 1281.400
01-07-2017 11:00:00 1283.902 / 1281.400
01-07-2017 12:00:00 1283.902 / 1281.400
01-07-2017 13:00:00 1284.002 / 1281.500
01-07-2017 14:00:00 1283.902 / 1281.400
01-07-2017 15:00:00 1283.902 / 1281.400
01-07-2017 16:00:00 1283.802 / 1281.300
01-07-2017 17:00:00 1283.802 / 1281.300
01-07-2017 18:00:00 1283.802 / 1281.300
01-07-2017 19:00:00 1283.802 / 1281.300
01-07-2017 20:00:00 1283.902 / 1281.400
01-07-2017 21:00:00 1283.902 / 1281.400
01-07-2017 22:00:00 1283.902 / 1281.400
01-07-2017 23:00:00 1284.002 / 1281.500
01-08-2017 00:00:00 1284.002 / 1281.500
01-08-2017 01:00:00 1284.002 / 1281.500
01-08-2017 02:00:00 1284.102 / 1281.600
01-08-2017 03:00:00 1284.102 / 1281.600
01-08-2017 04:00:00 1284.102 / 1281.600
01-08-2017 05:00:00 1284.002 / 1281.500
01-08-2017 06:00:00 1284.002 / 1281.500
01-08-2017 07:00:00 1284.002 / 1281.500
01-08-2017 08:00:00 1284.102 / 1281.600
01-08-2017 09:00:00 1284.102 / 1281.600
01-08-2017 10:00:00 1284.102 / 1281.600
01-08-2017 11:00:00 1284.002 / 1281.500
01-08-2017 12:00:00 1283.902 / 1281.400
01-08-2017 13:00:00 1283.902 / 1281.400
01-08-2017 14:00:00 1283.902 / 1281.400
01-08-2017 15:00:00 1284.002 / 1281.500
01-08-2017 16:00:00 1284.002 / 1281.500
01-08-2017 17:00:00 1284.002 / 1281.500
01-08-2017 18:00:00 1283.902 / 1281.400
01-08-2017 19:00:00 1283.902 / 1281.400
01-08-2017 20:00:00 1283.902 / 1281.400
01-08-2017 21:00:00 1283.902 / 1281.400
01-08-2017 22:00:00 1283.902 / 1281.400
01-08-2017 23:00:00 1284.002 / 1281.500
01-09-2017 00:00:00 1284.102 / 1281.600
01-09-2017 01:00:00 1284.102 / 1281.600
01-09-2017 02:00:00 1284.102 / 1281.600
01-09-2017 03:00:00 1284.102 / 1281.600
01-09-2017 04:00:00 1284.102 / 1281.600
01-09-2017 05:00:00 1284.002 / 1281.500
01-09-2017 06:00:00 1284.002 / 1281.500
01-09-2017 07:00:00 1284.002 / 1281.500
01-09-2017 08:00:00 1284.002 / 1281.500
01-09-2017 09:00:00 1284.002 / 1281.500
01-09-2017 10:00:00 1283.902 / 1281.400
01-09-2017 11:00:00 1283.902 / 1281.400
01-09-2017 12:00:00 1283.902 / 1281.400
01-09-2017 13:00:00 1283.902 / 1281.400
01-09-2017 14:00:00 1284.002 / 1281.500
01-09-2017 15:00:00 1283.902 / 1281.400
01-09-2017 16:00:00 1283.902 / 1281.400
01-09-2017 17:00:00 1283.902 / 1281.400
01-09-2017 18:00:00 1283.902 / 1281.400
01-09-2017 19:00:00 1283.902 / 1281.400
01-09-2017 20:00:00 1283.902 / 1281.400
01-09-2017 21:00:00 1283.902 / 1281.400
01-09-2017 22:00:00 1283.902 / 1281.400
01-09-2017 23:00:00 1283.802 / 1281.300
01-10-2017 00:00:00 1283.802 / 1281.300
01-10-2017 01:00:00 1283.902 / 1281.400
01-10-2017 02:00:00 1283.902 / 1281.400
01-10-2017 03:00:00 1283.902 / 1281.400
01-10-2017 04:00:00 1283.902 / 1281.400
01-10-2017 05:00:00 1283.802 / 1281.300
01-10-2017 06:00:00 1283.702 / 1281.200
01-10-2017 07:00:00 1283.702 / 1281.200
01-10-2017 08:00:00 1283.702 / 1281.200
01-10-2017 09:00:00 1283.702 / 1281.200
01-10-2017 10:00:00 1283.702 / 1281.200
01-10-2017 11:00:00 1283.602 / 1281.100
01-10-2017 12:00:00 1283.602 / 1281.100
01-10-2017 13:00:00 1283.602 / 1281.100
01-10-2017 14:00:00 1283.702 / 1281.200
01-10-2017 15:00:00 1283.702 / 1281.200
01-10-2017 16:00:00 1283.702 / 1281.200
01-10-2017 17:00:00 1283.702 / 1281.200
01-10-2017 18:00:00 1283.602 / 1281.100
01-10-2017 19:00:00 1283.602 / 1281.100
01-10-2017 20:00:00 1283.702 / 1281.200
01-10-2017 21:00:00 1283.702 / 1281.200
01-10-2017 22:00:00 1283.702 / 1281.200
01-10-2017 23:00:00 1283.802 / 1281.300
01-11-2017 00:00:00 1283.802 / 1281.300
01-11-2017 01:00:00 1283.702 / 1281.200
01-11-2017 02:00:00 1283.702 / 1281.200
01-11-2017 03:00:00 1283.702 / 1281.200
01-11-2017 04:00:00 1283.802 / 1281.300
01-11-2017 05:00:00 1283.802 / 1281.300
01-11-2017 06:00:00 1283.802 / 1281.300
01-11-2017 07:00:00 1283.702 / 1281.200
01-11-2017 08:00:00 1283.702 / 1281.200
01-11-2017 09:00:00 1283.702 / 1281.200
01-11-2017 10:00:00 1283.702 / 1281.200
01-11-2017 11:00:00 1283.702 / 1281.200
